item_id,Casual,Photo Editing,Video Production,Audio Production,Strategy,RPG,Sports,Web Publishing,Early Access,Adventure,Free to Play,Animation &amp; Modeling,Massively Multiplayer,Utilities,Indie,Action,Racing,Simulation,Education,Software Training,Design &amp; Illustration
465720.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
487270.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
315430.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
501940.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
502140.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
500120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
501050.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495010.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
449780.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
494980.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
500590.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467760.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
503480.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
290000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
468080.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
465060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
404820.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
367450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
384490.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
496610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
395500.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
390720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
463520.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
492530.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
473810.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
408920.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
487380.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
479130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
488220.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460700.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
496500.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
465070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497590.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
423550.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
495230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
491130.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
448580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
450700.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
495090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461490.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
493810.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
498360.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
435790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
491170.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
442080.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
333340.0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0
460120.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491260.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
380660.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
482920.0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
334280.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
475080.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
370840.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494660.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
491210.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
474050.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
326110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
486500.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
486650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
490990.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
390340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
314710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
452970.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
436270.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472060.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
442070.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
447530.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
423950.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
463350.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
484950.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
472870.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
471380.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
485410.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
488460.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
355800.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
491080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
455590.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
412150.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
464120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
478960.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
487220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
448940.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
438430.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
380100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
365300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
471640.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
441050.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
486720.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
472680.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
476710.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
463060.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
491730.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
489220.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
489890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487030.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
473450.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
445600.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
476510.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
491290.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
449210.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
489900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481870.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
364420.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
432310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301930.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
482890.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
461480.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
384500.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
438920.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291010.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
485570.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
471910.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
438090.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
476410.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
450570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
467120.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474820.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
452860.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
466430.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
473140.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
376570.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
280520.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
460650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
327070.0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0
466730.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
487580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416450.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
443250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
399240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
440520.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
355000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
488210.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
322190.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
446490.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393530.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
327510.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
467390.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485490.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
466840.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
485220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
486300.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
391820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
394360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
445550.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
487590.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485870.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
479170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
409890.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
486630.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
476920.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
485310.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
485500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
480480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
470590.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
459160.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
451000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
479110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
407810.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
402880.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
420100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464470.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
446390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485440.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
475220.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
467430.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440540.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
274500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
443420.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
452000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
463550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
477200.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
485330.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
423220.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
411830.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
482120.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
444130.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
485800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
473770.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
423620.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
449330.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
468780.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
433350.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
428220.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
337360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342130.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
473050.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
368800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
383150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
383180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
485950.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
420670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
372350.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
466500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
477980.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
466820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
478010.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479260.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
454200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
389530.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
463150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
468560.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
444590.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
461690.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
454100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
466870.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
374670.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
385950.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466780.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
205890.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
450750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
366280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369550.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
473480.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
365440.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
413830.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
367340.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
364360.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
450710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
449440.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
381120.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
474790.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0
476490.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
270210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401680.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
419590.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
475240.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
470450.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
449250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
463930.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
467330.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
402450.0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
438680.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
452420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
337820.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
466830.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
473800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
470760.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
474030.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
422270.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
397190.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469890.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467910.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
459580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
432620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
366000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
449170.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468900.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469900.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
451570.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
461600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
433590.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
361350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
435970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
379720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
392030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
453830.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
465670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461780.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
398680.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427730.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
454060.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
468320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365190.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
448440.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
442710.0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
463180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
373720.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
443330.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
461910.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
465760.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
448650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
394760.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
449310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
449140.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
408900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
467310.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
281990.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
413700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466110.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
428110.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
434240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
465510.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
